id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13554-2308111345--31781-0-13577-2308111625|13577-2308130720--32480-0-13554-2308131005,13554-2308111345--31781-0-13577-2308111625,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T13:45:00,2023-08-11T16:25:00,TAP Air Portugal,1359,13577-2308130720--32480-0-13554-2308131005,Lisbon,LIS,London Heathrow,LHR,165,2023-08-13T07:20:00,2023-08-13T10:05:00,British Airways,499,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,400.98
16574-2308111725--31915-0-13577-2308112015|13577-2308132015--31781-0-13554-2308132255,16574-2308111725--31915-0-13577-2308112015,London Stansted,STN,Lisbon,LIS,170,2023-08-11T17:25:00,2023-08-11T20:15:00,Ryanair,1886,13577-2308132015--31781-0-13554-2308132255,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T20:15:00,2023-08-13T22:55:00,TAP Air Portugal,1366,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,252.8
13554-2308110600--31781-0-13577-2308110840|13577-2308130740--31781-0-13554-2308131020,13554-2308110600--31781-0-13577-2308110840,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T06:00:00,2023-08-11T08:40:00,TAP Air Portugal,1363,13577-2308130740--31781-0-13554-2308131020,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T07:40:00,2023-08-13T10:20:00,TAP Air Portugal,1356,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,306.5
13771-2308111825--30972-0-13577-2308112115|13577-2308132045--31915-0-16574-2308132330,13771-2308111825--30972-0-13577-2308112115,London Luton,LTN,Lisbon,LIS,170,2023-08-11T18:25:00,2023-08-11T21:15:00,Wizz Air UK,4493,13577-2308132045--31915-0-16574-2308132330,Lisbon,LIS,London Stansted,STN,165,2023-08-13T20:45:00,2023-08-13T23:30:00,Ryanair,1887,Kiwi.com,False,available,3.26,3.444004,4.07864,4.939668,3.585844,1.98882,252.0
13542-2308111710--32356-0-13577-2308112000|13577-2308131610--31781-0-13554-2308131850,13542-2308111710--32356-0-13577-2308112000,London Gatwick,LGW,Lisbon,LIS,170,2023-08-11T17:10:00,2023-08-11T20:00:00,easyJet,8517,13577-2308131610--31781-0-13554-2308131850,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T16:10:00,2023-08-13T18:50:00,TAP Air Portugal,1364,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,389.39
16574-2308111550--31915-0-13577-2308111840|13577-2308130610--31915-0-16574-2308130855,16574-2308111550--31915-0-13577-2308111840,London Stansted,STN,Lisbon,LIS,170,2023-08-11T15:50:00,2023-08-11T18:40:00,Ryanair,1884,13577-2308130610--31915-0-16574-2308130855,Lisbon,LIS,London Stansted,STN,165,2023-08-13T06:10:00,2023-08-13T08:55:00,Ryanair,1081,Ryanair,True,,,,,,,,220.38
16574-2308110725--31915-0-13577-2308111015|13577-2308131145--31915-0-16574-2308131430,16574-2308110725--31915-0-13577-2308111015,London Stansted,STN,Lisbon,LIS,170,2023-08-11T07:25:00,2023-08-11T10:15:00,Ryanair,1080,13577-2308131145--31915-0-16574-2308131430,Lisbon,LIS,London Stansted,STN,165,2023-08-13T11:45:00,2023-08-13T14:30:00,Ryanair,1883,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,299.7
16574-2308111425--31915-0-13577-2308111710|13577-2308131645--32356-0-13542-2308131925,16574-2308111425--31915-0-13577-2308111710,London Stansted,STN,Lisbon,LIS,165,2023-08-11T14:25:00,2023-08-11T17:10:00,Ryanair,1882,13577-2308131645--32356-0-13542-2308131925,Lisbon,LIS,London Gatwick,LGW,160,2023-08-13T16:45:00,2023-08-13T19:25:00,easyJet,8514,Ryanair,True,,,,,,,,366.65
13771-2308111820--32356-0-13577-2308112105|13577-2308132015--31781-0-13554-2308132255,13771-2308111820--32356-0-13577-2308112105,London Luton,LTN,Lisbon,LIS,165,2023-08-11T18:20:00,2023-08-11T21:05:00,easyJet,2463,13577-2308132015--31781-0-13554-2308132255,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T20:15:00,2023-08-13T22:55:00,TAP Air Portugal,1366,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,268.89
13542-2308112000--32356-0-13577-2308112250|13577-2308132155--31669-0-13771-2308140035,13542-2308112000--32356-0-13577-2308112250,London Gatwick,LGW,Lisbon,LIS,170,2023-08-11T20:00:00,2023-08-11T22:50:00,easyJet,8515,13577-2308132155--31669-0-13771-2308140035,Lisbon,LIS,London Luton,LTN,160,2023-08-13T21:55:00,2023-08-14T00:35:00,Wizz Air,4494,Booking.com,False,available,3.96,3.93838,4.42808,4.99216,4.327424,3.151152,305.99
