id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2306021540--32356-0-11493-2306021915,13542-2306021540--32356-0-11493-2306021915,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T15:40:00,2023-06-02T19:15:00,easyJet,8327,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,116.99
13542-2306021505--32480-0-11493-2306021840,13542-2306021505--32480-0-11493-2306021840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T15:05:00,2023-06-02T18:40:00,British Airways,8053,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,149.66
13542-2306020930--31685-0-11493-2306021310,13542-2306020930--31685-0-11493-2306021310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-06-02T09:30:00,2023-06-02T13:10:00,Vueling Airlines,6229,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,107.4
13542-2306022110--30596-0-11493-2306030045,13542-2306022110--30596-0-11493-2306030045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T21:10:00,2023-06-03T00:45:00,Wizz Air Malta,2700,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,43.8
13554-2306021150--32480-0-11493-2306021525,13554-2306021150--32480-0-11493-2306021525,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-06-02T11:50:00,2023-06-02T15:25:00,British Airways,560,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,338.18
13542-2306022050--31685-0-11493-2306030015,13542-2306022050--31685-0-11493-2306030015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-06-02T20:50:00,2023-06-03T00:15:00,Vueling Airlines,6227,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,73.2
16574-2306021745--31915-0-10525-2306022110,16574-2306021745--31915-0-10525-2306022110,London Stansted,STN,Rome Ciampino,CIA,145,2023-06-02T17:45:00,2023-06-02T21:10:00,Ryanair,3002,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,46.0
16574-2306020615--31915-0-10525-2306020940,16574-2306020615--31915-0-10525-2306020940,London Stansted,STN,Rome Ciampino,CIA,145,2023-06-02T06:15:00,2023-06-02T09:40:00,Ryanair,2455,GotoGate,False,available,2.81,3.252464,3.701156,4.748664,3.54438,1.008108,61.99
16574-2306020700--32174-0-11493-2306021020,16574-2306020700--32174-0-11493-2306021020,London Stansted,STN,Rome Fiumicino,FCO,140,2023-06-02T07:00:00,2023-06-02T10:20:00,Jet2,1543,Jet2,True,available,3.58,4.41962,4.250644,5.0,3.905356,1.745452,98.0
13542-2306022110--31669-0-11493-2306030045,13542-2306022110--31669-0-11493-2306030045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T21:10:00,2023-06-03T00:45:00,Wizz Air,2700,Booking.com,False,available,3.84,3.82584,4.339,4.985368,4.253968,2.974952,46.99
16574-2306020840--31915-0-10525-2306021205,16574-2306020840--31915-0-10525-2306021205,London Stansted,STN,Rome Ciampino,CIA,145,2023-06-02T08:40:00,2023-06-02T12:05:00,Ryanair,2510,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,69.5
13542-2306020640--32356-0-11493-2306021015,13542-2306020640--32356-0-11493-2306021015,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T06:40:00,2023-06-02T10:15:00,easyJet,8323,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,112.99
13554-2306021035--32480-0-11493-2306021420,13554-2306021035--32480-0-11493-2306021420,London Heathrow,LHR,Rome Fiumicino,FCO,165,2023-06-02T10:35:00,2023-06-02T14:20:00,British Airways,546,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,312.48
13542-2306021110--31669-0-11493-2306021445,13542-2306021110--31669-0-11493-2306021445,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T11:10:00,2023-06-02T14:45:00,Wizz Air,5781,Mytrip,False,available,3.26,3.721848,3.980652,4.857372,3.787184,1.70696,102.99
13542-2306020850--32356-0-11493-2306021225,13542-2306020850--32356-0-11493-2306021225,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T08:50:00,2023-06-02T12:25:00,easyJet,8325,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,141.99
13554-2306020630--32480-0-11493-2306021005,13554-2306020630--32480-0-11493-2306021005,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-06-02T06:30:00,2023-06-02T10:05:00,British Airways,552,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,245.88
13542-2306020930--32480-0-11493-2306021310,13542-2306020930--32480-0-11493-2306021310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-06-02T09:30:00,2023-06-02T13:10:00,British Airways,8057,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,180.37
13542-2306021110--30596-0-11493-2306021445,13542-2306021110--30596-0-11493-2306021445,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T11:10:00,2023-06-02T14:45:00,Wizz Air Malta,5781,eDreams,False,available,2.52,2.768108,3.758244,4.929244,2.447704,1.163112,101.12
13554-2306021410--32480-0-11493-2306021750,13554-2306021410--32480-0-11493-2306021750,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-06-02T14:10:00,2023-06-02T17:50:00,British Airways,556,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,262.98
13542-2306022050--32480-0-11493-2306030015,13542-2306022050--32480-0-11493-2306030015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-06-02T20:50:00,2023-06-03T00:15:00,British Airways,8055,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,142.77
13542-2306021505--31685-0-11493-2306021840,13542-2306021505--31685-0-11493-2306021840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T15:05:00,2023-06-02T18:40:00,Vueling Airlines,6225,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,91.4
13554-2306021610--32480-0-11493-2306021950,13554-2306021610--32480-0-11493-2306021950,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-06-02T16:10:00,2023-06-02T19:50:00,British Airways,554,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,312.48
13542-2306022050--32222-0-11493-2306030015,13542-2306022050--32222-0-11493-2306030015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-06-02T20:50:00,2023-06-03T00:15:00,Iberia,5499,Iberia,True,available,2.81,3.109592,4.000472,5.0,2.97922,1.154,137.94
16574-2306021545--31915-0-10525-2306021910,16574-2306021545--31915-0-10525-2306021910,London Stansted,STN,Rome Ciampino,CIA,145,2023-06-02T15:45:00,2023-06-02T19:10:00,Ryanair,2672,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,69.0
13542-2306021505--32222-0-11493-2306021840,13542-2306021505--32222-0-11493-2306021840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-02T15:05:00,2023-06-02T18:40:00,Iberia,5497,Iberia,True,available,2.81,3.109592,4.000472,5.0,2.97922,1.154,161.04
13554-2306021655--30727-0-11493-2306022035,13554-2306021655--30727-0-11493-2306022035,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-06-02T16:55:00,2023-06-02T20:35:00,ITA Airways,207,Mytrip,False,available,3.26,3.721848,3.980652,4.857372,3.787184,1.70696,308.99
13554-2306020820--32480-0-11493-2306021155,13554-2306020820--32480-0-11493-2306021155,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-06-02T08:20:00,2023-06-02T11:55:00,British Airways,548,eDreams,False,available,2.52,2.768108,3.758244,4.929244,2.447704,1.163112,341.69
13542-2306020930--32222-0-11493-2306021310,13542-2306020930--32222-0-11493-2306021310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-06-02T09:30:00,2023-06-02T13:10:00,Iberia,5501,Iberia,True,available,2.81,3.109592,4.000472,5.0,2.97922,1.154,161.04
13554-2306021905--32480-0-11493-2306022245,13554-2306021905--32480-0-11493-2306022245,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-06-02T19:05:00,2023-06-02T22:45:00,British Airways,558,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,229.28
13542-2306092050--31685-0-11493-2306100015,13542-2306092050--31685-0-11493-2306100015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-06-09T20:50:00,2023-06-10T00:15:00,Vueling Airlines,6227,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,86.7
13542-2306090640--32356-0-11493-2306091015,13542-2306090640--32356-0-11493-2306091015,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-09T06:40:00,2023-06-09T10:15:00,easyJet,8323,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,127.99
13542-2306091505--31685-0-11493-2306091840,13542-2306091505--31685-0-11493-2306091840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-09T15:05:00,2023-06-09T18:40:00,Vueling Airlines,6225,BudgetAir,False,available,3.12,3.290232,4.188584,4.737012,3.306508,1.940636,171.0
16574-2306090615--31915-0-10525-2306090940,16574-2306090615--31915-0-10525-2306090940,London Stansted,STN,Rome Ciampino,CIA,145,2023-06-09T06:15:00,2023-06-09T09:40:00,Ryanair,2455,GotoGate,False,available,2.81,3.252464,3.701156,4.748664,3.54438,1.008108,67.99
16574-2306090700--32174-0-11493-2306091020,16574-2306090700--32174-0-11493-2306091020,London Stansted,STN,Rome Fiumicino,FCO,140,2023-06-09T07:00:00,2023-06-09T10:20:00,Jet2,1543,Jet2,True,available,3.58,4.41962,4.250644,5.0,3.905356,1.745452,109.0
16574-2306091745--31915-0-10525-2306092110,16574-2306091745--31915-0-10525-2306092110,London Stansted,STN,Rome Ciampino,CIA,145,2023-06-09T17:45:00,2023-06-09T21:10:00,Ryanair,3002,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,78.9
13554-2306090630--32480-0-11493-2306091005,13554-2306090630--32480-0-11493-2306091005,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-06-09T06:30:00,2023-06-09T10:05:00,British Airways,552,Iberia,True,available,2.81,3.109592,4.000472,5.0,2.97922,1.154,281.88
13542-2306090850--32356-0-11493-2306091225,13542-2306090850--32356-0-11493-2306091225,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-09T08:50:00,2023-06-09T12:25:00,easyJet,8325,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,128.99
13542-2306090930--31685-0-11493-2306091310,13542-2306090930--31685-0-11493-2306091310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-06-09T09:30:00,2023-06-09T13:10:00,Vueling Airlines,6229,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,183.3
13542-2306092110--31669-0-11493-2306100045,13542-2306092110--31669-0-11493-2306100045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-09T21:10:00,2023-06-10T00:45:00,Wizz Air,2700,Booking.com,False,available,3.84,3.82584,4.339,4.985368,4.253968,2.974952,81.99
13542-2306091505--32222-0-11493-2306091840,13542-2306091505--32222-0-11493-2306091840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-06-09T15:05:00,2023-06-09T18:40:00,Iberia,5497,Booking.com,False,available,3.84,3.82584,4.339,4.985368,4.253968,2.974952,274.99
13554-2306091210--32480-0-11493-2306091545,13554-2306091210--32480-0-11493-2306091545,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-06-09T12:10:00,2023-06-09T15:45:00,British Airways,560,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,396.58
13554-2306091655--30727-0-11493-2306092035,13554-2306091655--30727-0-11493-2306092035,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-06-09T16:55:00,2023-06-09T20:35:00,ITA Airways,207,Mytrip,False,available,3.26,3.721848,3.980652,4.857372,3.787184,1.70696,258.99
