id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2307210930--32480-0-11493-2307211310,13542-2307210930--32480-0-11493-2307211310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-07-21T09:30:00,2023-07-21T13:10:00,British Airways,8057,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,423.05
13554-2307210630--32480-0-11493-2307211005,13554-2307210630--32480-0-11493-2307211005,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-07-21T06:30:00,2023-07-21T10:05:00,British Airways,552,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,263.63
13554-2307211035--32480-0-11493-2307211420,13554-2307211035--32480-0-11493-2307211420,London Heathrow,LHR,Rome Fiumicino,FCO,165,2023-07-21T10:35:00,2023-07-21T14:20:00,British Airways,546,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,313.27
13542-2307212050--32480-0-11493-2307220015,13542-2307212050--32480-0-11493-2307220015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-07-21T20:50:00,2023-07-22T00:15:00,British Airways,8055,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,278.07
13542-2307212050--32222-0-11493-2307220015,13542-2307212050--32222-0-11493-2307220015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-07-21T20:50:00,2023-07-22T00:15:00,Iberia,5499,Mytrip,False,available,3.19,3.651912,3.91446,4.827276,3.71504,1.632436,269.99
13554-2307211610--32480-0-11493-2307211950,13554-2307211610--32480-0-11493-2307211950,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-07-21T16:10:00,2023-07-21T19:50:00,British Airways,554,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,330.16
16574-2307211545--31915-0-10525-2307211910,16574-2307211545--31915-0-10525-2307211910,London Stansted,STN,Rome Ciampino,CIA,145,2023-07-21T15:45:00,2023-07-21T19:10:00,Ryanair,2672,BudgetAir,False,available,3.04,3.160188,4.16372,4.73138,3.182888,1.92668,106.0
16574-2307210840--31915-0-10525-2307211205,16574-2307210840--31915-0-10525-2307211205,London Stansted,STN,Rome Ciampino,CIA,145,2023-07-21T08:40:00,2023-07-21T12:05:00,Ryanair,2510,BudgetAir,False,available,3.04,3.160188,4.16372,4.73138,3.182888,1.92668,149.0
13542-2307210900--32356-0-11493-2307211235,13542-2307210900--32356-0-11493-2307211235,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T09:00:00,2023-07-21T12:35:00,easyJet,8325,easyJet,True,available,4.45,4.802924,4.659212,5.0,4.638616,3.684132,184.78
13554-2307211545--30727-0-11493-2307211925,13554-2307211545--30727-0-11493-2307211925,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-07-21T15:45:00,2023-07-21T19:25:00,ITA Airways,207,GotoGate,False,available,2.77,3.213312,3.655752,4.756368,3.451424,1.0,625.99
13542-2307212110--30596-0-11493-2307220045,13542-2307212110--30596-0-11493-2307220045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T21:10:00,2023-07-22T00:45:00,Wizz Air Malta,2700,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,97.9
13542-2307211110--30596-0-11493-2307211445,13542-2307211110--30596-0-11493-2307211445,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T11:10:00,2023-07-21T14:45:00,Wizz Air Malta,5781,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,169.9
13542-2307211505--32480-0-11493-2307211840,13542-2307211505--32480-0-11493-2307211840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T15:05:00,2023-07-21T18:40:00,British Airways,8053,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,423.05
13542-2307211110--31669-0-11493-2307211445,13542-2307211110--31669-0-11493-2307211445,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T11:10:00,2023-07-21T14:45:00,Wizz Air,5781,Booking.com,False,available,3.79,3.771668,4.293892,4.987044,4.178308,2.91904,170.99
13542-2307210640--32356-0-11493-2307211015,13542-2307210640--32356-0-11493-2307211015,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T06:40:00,2023-07-21T10:15:00,easyJet,8323,easyJet,True,available,4.45,4.802924,4.659212,5.0,4.638616,3.684132,177.43
16574-2307210615--31915-0-10525-2307210940,16574-2307210615--31915-0-10525-2307210940,London Stansted,STN,Rome Ciampino,CIA,145,2023-07-21T06:15:00,2023-07-21T09:40:00,Ryanair,2455,BudgetAir,False,available,3.04,3.160188,4.16372,4.73138,3.182888,1.92668,159.0
16574-2307210700--32174-0-11493-2307211020,16574-2307210700--32174-0-11493-2307211020,London Stansted,STN,Rome Fiumicino,FCO,140,2023-07-21T07:00:00,2023-07-21T10:20:00,Jet2,1543,Booking.com,False,available,3.79,3.771668,4.293892,4.987044,4.178308,2.91904,163.99
