id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2309221735--32356-0-11493-2309222110,13542-2309221735--32356-0-11493-2309222110,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T17:35:00,2023-09-22T21:10:00,easyJet,8329,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,78.99
13554-2309221210--32480-0-11493-2309221545,13554-2309221210--32480-0-11493-2309221545,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-09-22T12:10:00,2023-09-22T15:45:00,British Airways,560,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,323.58
13554-2309221905--32480-0-11493-2309222245,13554-2309221905--32480-0-11493-2309222245,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-09-22T19:05:00,2023-09-22T22:45:00,British Airways,558,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,108.88
13542-2309222050--32480-0-11493-2309230015,13542-2309222050--32480-0-11493-2309230015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-09-22T20:50:00,2023-09-23T00:15:00,British Airways,8055,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,127.87
13554-2309221610--32480-0-11493-2309221950,13554-2309221610--32480-0-11493-2309221950,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-09-22T16:10:00,2023-09-22T19:50:00,British Airways,554,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,304.77
13554-2309220820--32480-0-11493-2309221155,13554-2309220820--32480-0-11493-2309221155,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-09-22T08:20:00,2023-09-22T11:55:00,British Airways,548,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,246.18
13542-2309222050--32222-0-11493-2309230015,13542-2309222050--32222-0-11493-2309230015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-09-22T20:50:00,2023-09-23T00:15:00,Iberia,5499,Iberia,True,available,2.83,3.186216,3.96064,5.0,3.0028,1.18902,122.77
13542-2309220930--32480-0-11493-2309221310,13542-2309220930--32480-0-11493-2309221310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-09-22T09:30:00,2023-09-22T13:10:00,British Airways,8057,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,180.37
13542-2309221100--31669-0-11493-2309221435,13542-2309221100--31669-0-11493-2309221435,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T11:00:00,2023-09-22T14:35:00,Wizz Air,5781,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,90.99
13542-2309221505--32222-0-11493-2309221840,13542-2309221505--32222-0-11493-2309221840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T15:05:00,2023-09-22T18:40:00,Iberia,5497,Iberia,True,available,2.83,3.186216,3.96064,5.0,3.0028,1.18902,122.77
