id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13771-2306020700--30972-0-9592-2306021235,13771-2306020700--30972-0-9592-2306021235,London Luton,LTN,Athens International,ATH,215,2023-06-02T07:00:00,2023-06-02T12:35:00,Wizz Air UK,4467,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,115.9
13554-2306022215--32756-0-9592-2306030350,13554-2306022215--32756-0-9592-2306030350,London Heathrow,LHR,Athens International,ATH,215,2023-06-02T22:15:00,2023-06-03T03:50:00,Aegean Airlines,609,Aegean Airlines,True,available,4.3,4.411072,4.79692,5.0,4.512612,3.49722,164.65
13542-2306022205--31669-0-9592-2306030355,13542-2306022205--31669-0-9592-2306030355,London Gatwick,LGW,Athens International,ATH,230,2023-06-02T22:05:00,2023-06-03T03:55:00,Wizz Air,5747,Booking.com,False,available,3.84,3.82584,4.339,4.985368,4.253968,2.974952,90.99
16574-2306020630--31915-0-9592-2306021205,16574-2306020630--31915-0-9592-2306021205,London Stansted,STN,Athens International,ATH,215,2023-06-02T06:30:00,2023-06-02T12:05:00,Ryanair,15,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,133.8
13554-2306020840--32480-0-9592-2306021435,13554-2306020840--32480-0-9592-2306021435,London Heathrow,LHR,Athens International,ATH,235,2023-06-02T08:40:00,2023-06-02T14:35:00,British Airways,640,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,563.1
13554-2306021115--32480-0-9592-2306021700,13554-2306021115--32480-0-9592-2306021700,London Heathrow,LHR,Athens International,ATH,225,2023-06-02T11:15:00,2023-06-02T17:00:00,British Airways,636,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,576.1
13542-2306022205--30972-0-9592-2306030355,13542-2306022205--30972-0-9592-2306030355,London Gatwick,LGW,Athens International,ATH,230,2023-06-02T22:05:00,2023-06-03T03:55:00,Wizz Air UK,5747,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,89.5
13542-2306021440--32356-0-9592-2306022025,13542-2306021440--32356-0-9592-2306022025,London Gatwick,LGW,Athens International,ATH,225,2023-06-02T14:40:00,2023-06-02T20:25:00,easyJet,6549,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,139.99
13554-2306021635--32756-0-9592-2306022210,13554-2306021635--32756-0-9592-2306022210,London Heathrow,LHR,Athens International,ATH,215,2023-06-02T16:35:00,2023-06-02T22:10:00,Aegean Airlines,603,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,252.5
13771-2306021520--31915-0-9592-2306022100,13771-2306021520--31915-0-9592-2306022100,London Luton,LTN,Athens International,ATH,220,2023-06-02T15:20:00,2023-06-02T21:00:00,Ryanair,7805,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,94.9
