id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2306020535--32356-0-9592-2306021110|9592-2306041700--32480-0-13554-2306041855,13542-2306020535--32356-0-9592-2306021110,London Gatwick,LGW,Athens International,ATH,215,2023-06-02T05:35:00,2023-06-02T11:10:00,easyJet,8181,9592-2306041700--32480-0-13554-2306041855,Athens International,ATH,London Heathrow,LHR,235,2023-06-04T17:00:00,2023-06-04T18:55:00,British Airways,637,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,826.49
13554-2306021215--32756-0-9592-2306021750|9592-2306042045--32480-0-13554-2306042230,13554-2306021215--32756-0-9592-2306021750,London Heathrow,LHR,Athens International,ATH,215,2023-06-02T12:15:00,2023-06-02T17:50:00,Aegean Airlines,601,9592-2306042045--32480-0-13554-2306042230,Athens International,ATH,London Heathrow,LHR,225,2023-06-04T20:45:00,2023-06-04T22:30:00,British Airways,633,GotoGate,False,available,2.81,3.252464,3.701156,4.748664,3.54438,1.008108,957.99
13542-2306021520--31869-0-9592-2306022050|9592-2306042120--32356-0-13542-2306042310,13542-2306021520--31869-0-9592-2306022050,London Gatwick,LGW,Athens International,ATH,210,2023-06-02T15:20:00,2023-06-02T20:50:00,SKY express,701,9592-2306042120--32356-0-13542-2306042310,Athens International,ATH,London Gatwick,LGW,230,2023-06-04T21:20:00,2023-06-04T23:10:00,easyJet,6406,SKY express,True,available,4.02,4.202904,4.867152,5.0,4.269328,2.74156,385.95
13554-2306021325--32480-0-9592-2306021910|9592-2306041325--32480-0-13554-2306041520,13554-2306021325--32480-0-9592-2306021910,London Heathrow,LHR,Athens International,ATH,225,2023-06-02T13:25:00,2023-06-02T19:10:00,British Airways,632,9592-2306041325--32480-0-13554-2306041520,Athens International,ATH,London Heathrow,LHR,235,2023-06-04T13:25:00,2023-06-04T15:20:00,British Airways,639,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,1164.3
13554-2306020840--32480-0-9592-2306021435|9592-2306042045--32480-0-13554-2306042230,13554-2306020840--32480-0-9592-2306021435,London Heathrow,LHR,Athens International,ATH,235,2023-06-02T08:40:00,2023-06-02T14:35:00,British Airways,640,9592-2306042045--32480-0-13554-2306042230,Athens International,ATH,London Heathrow,LHR,225,2023-06-04T20:45:00,2023-06-04T22:30:00,British Airways,633,Worldairfares,False,available,3.6,3.649108,4.19036,5.0,4.12326,2.450304,941.38
13554-2306021115--32480-0-9592-2306021700|9592-2306041915--32756-0-13554-2306042110,13554-2306021115--32480-0-9592-2306021700,London Heathrow,LHR,Athens International,ATH,225,2023-06-02T11:15:00,2023-06-02T17:00:00,British Airways,636,9592-2306041915--32756-0-13554-2306042110,Athens International,ATH,London Heathrow,LHR,235,2023-06-04T19:15:00,2023-06-04T21:10:00,Aegean Airlines,608,Mytrip,False,available,3.26,3.721848,3.980652,4.857372,3.787184,1.70696,1243.99
13554-2306021215--32756-0-9592-2306021750|9592-2306041330--32356-0-13542-2306041520,13554-2306021215--32756-0-9592-2306021750,London Heathrow,LHR,Athens International,ATH,215,2023-06-02T12:15:00,2023-06-02T17:50:00,Aegean Airlines,601,9592-2306041330--32356-0-13542-2306041520,Athens International,ATH,London Gatwick,LGW,230,2023-06-04T13:30:00,2023-06-04T15:20:00,easyJet,8184,Booking.com,False,available,3.84,3.82584,4.339,4.985368,4.253968,2.974952,802.99
13771-2306020700--30972-0-9592-2306021235|9592-2306041215--32174-0-16574-2306041400,13771-2306020700--30972-0-9592-2306021235,London Luton,LTN,Athens International,ATH,215,2023-06-02T07:00:00,2023-06-02T12:35:00,Wizz Air UK,4467,9592-2306041215--32174-0-16574-2306041400,Athens International,ATH,London Stansted,STN,225,2023-06-04T12:15:00,2023-06-04T14:00:00,Jet2,1408,BudgetAir,False,available,3.12,3.290232,4.188584,4.737012,3.306508,1.940636,360.0
13542-2306021440--32356-0-9592-2306022025|9592-2306041215--32174-0-16574-2306041400,13542-2306021440--32356-0-9592-2306022025,London Gatwick,LGW,Athens International,ATH,225,2023-06-02T14:40:00,2023-06-02T20:25:00,easyJet,6549,9592-2306041215--32174-0-16574-2306041400,Athens International,ATH,London Stansted,STN,225,2023-06-04T12:15:00,2023-06-04T14:00:00,Jet2,1408,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,397.4
13554-2306020840--32480-0-9592-2306021435|9592-2306041330--32356-0-13542-2306041520,13554-2306020840--32480-0-9592-2306021435,London Heathrow,LHR,Athens International,ATH,235,2023-06-02T08:40:00,2023-06-02T14:35:00,British Airways,640,9592-2306041330--32356-0-13542-2306041520,Athens International,ATH,London Gatwick,LGW,230,2023-06-04T13:30:00,2023-06-04T15:20:00,easyJet,8184,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,1020.31
