id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13554-2307140650--32480-0-9828-2307140940|9828-2307162055--32480-0-13554-2307162155,13554-2307140650--32480-0-9828-2307140940,London Heathrow,LHR,Berlin Brandenburg,BER,110,2023-07-14T06:50:00,2023-07-14T09:40:00,British Airways,990,9828-2307162055--32480-0-13554-2307162155,Berlin Brandenburg,BER,London Heathrow,LHR,120,2023-07-16T20:55:00,2023-07-16T21:55:00,British Airways,995,travelup,False,available,3.48,3.649252,4.264184,4.884116,3.769484,2.355272,303.48
13771-2307141420--32356-0-9828-2307141710|9828-2307162125--31915-0-16574-2307162215,13771-2307141420--32356-0-9828-2307141710,London Luton,LTN,Berlin Brandenburg,BER,110,2023-07-14T14:20:00,2023-07-14T17:10:00,easyJet,2603,9828-2307162125--31915-0-16574-2307162215,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T21:25:00,2023-07-16T22:15:00,Ryanair,177,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,262.87
13771-2307141420--32356-0-9828-2307141710|9828-2307161130--32480-0-13554-2307161235,13771-2307141420--32356-0-9828-2307141710,London Luton,LTN,Berlin Brandenburg,BER,110,2023-07-14T14:20:00,2023-07-14T17:10:00,easyJet,2603,9828-2307161130--32480-0-13554-2307161235,Berlin Brandenburg,BER,London Heathrow,LHR,125,2023-07-16T11:30:00,2023-07-16T12:35:00,British Airways,983,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,443.89
13542-2307140845--32356-0-9828-2307141145|9828-2307160710--32480-0-13554-2307160815,13542-2307140845--32356-0-9828-2307141145,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T08:45:00,2023-07-14T11:45:00,easyJet,8623,9828-2307160710--32480-0-13554-2307160815,Berlin Brandenburg,BER,London Heathrow,LHR,125,2023-07-16T07:10:00,2023-07-16T08:15:00,British Airways,981,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,559.89
13554-2307141030--32480-0-9828-2307141325|9828-2307160710--32480-0-13554-2307160815,13554-2307141030--32480-0-9828-2307141325,London Heathrow,LHR,Berlin Brandenburg,BER,115,2023-07-14T10:30:00,2023-07-14T13:25:00,British Airways,992,9828-2307160710--32480-0-13554-2307160815,Berlin Brandenburg,BER,London Heathrow,LHR,125,2023-07-16T07:10:00,2023-07-16T08:15:00,British Airways,981,British Airways,True,available,4.0,4.502296,4.369832,4.994948,4.32844,2.792776,526.48
13771-2307141420--32356-0-9828-2307141710|9828-2307160710--32480-0-13554-2307160815,13771-2307141420--32356-0-9828-2307141710,London Luton,LTN,Berlin Brandenburg,BER,110,2023-07-14T14:20:00,2023-07-14T17:10:00,easyJet,2603,9828-2307160710--32480-0-13554-2307160815,Berlin Brandenburg,BER,London Heathrow,LHR,125,2023-07-16T07:10:00,2023-07-16T08:15:00,British Airways,981,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,443.89
13771-2307141420--32356-0-9828-2307141710|9828-2307161635--32480-0-13554-2307161730,13771-2307141420--32356-0-9828-2307141710,London Luton,LTN,Berlin Brandenburg,BER,110,2023-07-14T14:20:00,2023-07-14T17:10:00,easyJet,2603,9828-2307161635--32480-0-13554-2307161730,Berlin Brandenburg,BER,London Heathrow,LHR,115,2023-07-16T16:35:00,2023-07-16T17:30:00,British Airways,985,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,312.89
13554-2307140840--32480-0-9828-2307141135|9828-2307161130--32480-0-13554-2307161235,13554-2307140840--32480-0-9828-2307141135,London Heathrow,LHR,Berlin Brandenburg,BER,115,2023-07-14T08:40:00,2023-07-14T11:35:00,British Airways,982,9828-2307161130--32480-0-13554-2307161235,Berlin Brandenburg,BER,London Heathrow,LHR,125,2023-07-16T11:30:00,2023-07-16T12:35:00,British Airways,983,British Airways,True,available,4.0,4.502296,4.369832,4.994948,4.32844,2.792776,510.48
13465-2307141325--32480-0-9828-2307141605|9828-2307161505--31915-0-16574-2307161555,13465-2307141325--32480-0-9828-2307141605,London City,LCY,Berlin Brandenburg,BER,100,2023-07-14T13:25:00,2023-07-14T16:05:00,British Airways,8493,9828-2307161505--31915-0-16574-2307161555,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T15:05:00,2023-07-16T15:55:00,Ryanair,146,BudgetAir,False,available,3.12,3.290232,4.188584,4.737012,3.306508,1.940636,358.0
13542-2307140845--32356-0-9828-2307141145|9828-2307161205--32356-0-13542-2307161310,13542-2307140845--32356-0-9828-2307141145,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T08:45:00,2023-07-14T11:45:00,easyJet,8623,9828-2307161205--32356-0-13542-2307161310,Berlin Brandenburg,BER,London Gatwick,LGW,125,2023-07-16T12:05:00,2023-07-16T13:10:00,easyJet,8630,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,452.22
