id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13771-2307280700--31669-0-9592-2307281235,13771-2307280700--31669-0-9592-2307281235,London Luton,LTN,Athens International,ATH,215,2023-07-28T07:00:00,2023-07-28T12:35:00,Wizz Air,4467,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,248.99
13554-2307280705--32480-0-9592-2307281255,13554-2307280705--32480-0-9592-2307281255,London Heathrow,LHR,Athens International,ATH,230,2023-07-28T07:05:00,2023-07-28T12:55:00,British Airways,638,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,359.9
13554-2307281115--32480-0-9592-2307281700,13554-2307281115--32480-0-9592-2307281700,London Heathrow,LHR,Athens International,ATH,225,2023-07-28T11:15:00,2023-07-28T17:00:00,British Airways,636,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,538.1
16574-2307280630--31915-0-9592-2307281205,16574-2307280630--31915-0-9592-2307281205,London Stansted,STN,Athens International,ATH,215,2023-07-28T06:30:00,2023-07-28T12:05:00,Ryanair,15,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,223.9
13554-2307281215--32756-0-9592-2307281750,13554-2307281215--32756-0-9592-2307281750,London Heathrow,LHR,Athens International,ATH,215,2023-07-28T12:15:00,2023-07-28T17:50:00,Aegean Airlines,601,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,398.9
13542-2307282205--30972-0-9592-2307290355,13542-2307282205--30972-0-9592-2307290355,London Gatwick,LGW,Athens International,ATH,230,2023-07-28T22:05:00,2023-07-29T03:55:00,Wizz Air UK,5747,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,250.9
13554-2307282215--32756-0-9592-2307290350,13554-2307282215--32756-0-9592-2307290350,London Heathrow,LHR,Athens International,ATH,215,2023-07-28T22:15:00,2023-07-29T03:50:00,Aegean Airlines,609,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,312.89
13542-2307281400--31869-0-9592-2307281930,13542-2307281400--31869-0-9592-2307281930,London Gatwick,LGW,Athens International,ATH,210,2023-07-28T14:00:00,2023-07-28T19:30:00,SKY express,701,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,279.89
13771-2307280700--30972-0-9592-2307281235,13771-2307280700--30972-0-9592-2307281235,London Luton,LTN,Athens International,ATH,215,2023-07-28T07:00:00,2023-07-28T12:35:00,Wizz Air UK,4467,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,250.9
13554-2307280840--32480-0-9592-2307281435,13554-2307280840--32480-0-9592-2307281435,London Heathrow,LHR,Athens International,ATH,235,2023-07-28T08:40:00,2023-07-28T14:35:00,British Airways,640,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,410.1
13554-2307282035--32480-0-9592-2307290215,13554-2307282035--32480-0-9592-2307290215,London Heathrow,LHR,Athens International,ATH,220,2023-07-28T20:35:00,2023-07-29T02:15:00,British Airways,634,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,345.1
13554-2307282035--32480-0-9592-2307290210,13554-2307282035--32480-0-9592-2307290210,London Heathrow,LHR,Athens International,ATH,215,2023-07-28T20:35:00,2023-07-29T02:10:00,British Airways,634,Worldairfares,False,available,3.21,2.671636,4.180012,5.0,3.879688,2.097984,346.18
13554-2307280635--32480-0-9592-2307281230,13554-2307280635--32480-0-9592-2307281230,London Heathrow,LHR,Athens International,ATH,235,2023-07-28T06:35:00,2023-07-28T12:30:00,British Airways,638,British Airways,True,available,4.18,4.601088,4.54972,4.986432,4.43214,3.16744,360.93
13542-2307280535--32356-0-9592-2307281110,13542-2307280535--32356-0-9592-2307281110,London Gatwick,LGW,Athens International,ATH,215,2023-07-28T05:35:00,2023-07-28T11:10:00,easyJet,8181,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,252.99
13542-2307282205--31669-0-9592-2307290355,13542-2307282205--31669-0-9592-2307290355,London Gatwick,LGW,Athens International,ATH,230,2023-07-28T22:05:00,2023-07-29T03:55:00,Wizz Air,5747,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,248.99
13771-2308040700--31669-0-9592-2308041235,13771-2308040700--31669-0-9592-2308041235,London Luton,LTN,Athens International,ATH,215,2023-08-04T07:00:00,2023-08-04T12:35:00,Wizz Air,4467,Booking.com,False,available,4.08,4.064504,4.505088,4.99368,4.427352,3.34736,250.99
13554-2308040705--32480-0-9592-2308041255,13554-2308040705--32480-0-9592-2308041255,London Heathrow,LHR,Athens International,ATH,230,2023-08-04T07:05:00,2023-08-04T12:55:00,British Airways,638,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,374.1
