id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13771-2306020700--30972-0-9592-2306021235,13771-2306020700--30972-0-9592-2306021235,London Luton,LTN,Athens International,ATH,215,2023-06-02T07:00:00,2023-06-02T12:35:00,Wizz Air UK,4467,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,128.5
13554-2306022215--32756-0-9592-2306030350,13554-2306022215--32756-0-9592-2306030350,London Heathrow,LHR,Athens International,ATH,215,2023-06-02T22:15:00,2023-06-03T03:50:00,Aegean Airlines,609,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,157.99
13542-2306021400--31869-0-9592-2306021930,13542-2306021400--31869-0-9592-2306021930,London Gatwick,LGW,Athens International,ATH,210,2023-06-02T14:00:00,2023-06-02T19:30:00,SKY express,244,Expedia,False,available,2.5,2.136072,3.853204,5.0,2.316984,1.697592,189.77
13542-2306022205--31669-0-9592-2306030355,13542-2306022205--31669-0-9592-2306030355,London Gatwick,LGW,Athens International,ATH,230,2023-06-02T22:05:00,2023-06-03T03:55:00,Wizz Air,5747,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,108.99
16574-2306020630--31915-0-9592-2306021205,16574-2306020630--31915-0-9592-2306021205,London Stansted,STN,Athens International,ATH,215,2023-06-02T06:30:00,2023-06-02T12:05:00,Ryanair,15,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,170.6
13554-2306020840--32480-0-9592-2306021435,13554-2306020840--32480-0-9592-2306021435,London Heathrow,LHR,Athens International,ATH,235,2023-06-02T08:40:00,2023-06-02T14:35:00,British Airways,640,British Airways,True,available,4.03,4.530824,4.430828,4.989828,4.338604,2.842004,560.02
13554-2306021115--32480-0-9592-2306021700,13554-2306021115--32480-0-9592-2306021700,London Heathrow,LHR,Athens International,ATH,225,2023-06-02T11:15:00,2023-06-02T17:00:00,British Airways,636,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,563.1
13542-2306022205--30972-0-9592-2306030355,13542-2306022205--30972-0-9592-2306030355,London Gatwick,LGW,Athens International,ATH,230,2023-06-02T22:05:00,2023-06-03T03:55:00,Wizz Air UK,5747,Wizz Air,True,available,3.16,4.01206,4.190144,5.0,3.278524,1.166956,107.99
13542-2306021440--32356-0-9592-2306022025,13542-2306021440--32356-0-9592-2306022025,London Gatwick,LGW,Athens International,ATH,225,2023-06-02T14:40:00,2023-06-02T20:25:00,easyJet,6549,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,181.99
13554-2306021635--32756-0-9592-2306022210,13554-2306021635--32756-0-9592-2306022210,London Heathrow,LHR,Athens International,ATH,215,2023-06-02T16:35:00,2023-06-02T22:10:00,Aegean Airlines,603,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,212.2
13771-2306021520--31915-0-9592-2306022100,13771-2306021520--31915-0-9592-2306022100,London Luton,LTN,Athens International,ATH,220,2023-06-02T15:20:00,2023-06-02T21:00:00,Ryanair,7805,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,174.7
13554-2306021215--32756-0-9592-2306021750,13554-2306021215--32756-0-9592-2306021750,London Heathrow,LHR,Athens International,ATH,215,2023-06-02T12:15:00,2023-06-02T17:50:00,Aegean Airlines,601,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,312.89
13554-2306021325--32480-0-9592-2306021910,13554-2306021325--32480-0-9592-2306021910,London Heathrow,LHR,Athens International,ATH,225,2023-06-02T13:25:00,2023-06-02T19:10:00,British Airways,632,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,576.1
13554-2306020705--32480-0-9592-2306021255,13554-2306020705--32480-0-9592-2306021255,London Heathrow,LHR,Athens International,ATH,230,2023-06-02T07:05:00,2023-06-02T12:55:00,British Airways,638,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,381.1
13542-2306021325--32356-0-9592-2306021910,13542-2306021325--32356-0-9592-2306021910,London Gatwick,LGW,Athens International,ATH,225,2023-06-02T13:25:00,2023-06-02T19:10:00,easyJet,6405,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,163.99
13554-2306022035--32480-0-9592-2306030210,13554-2306022035--32480-0-9592-2306030210,London Heathrow,LHR,Athens International,ATH,215,2023-06-02T20:35:00,2023-06-03T02:10:00,British Airways,634,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,345.1
13542-2306020535--32356-0-9592-2306021110,13542-2306020535--32356-0-9592-2306021110,London Gatwick,LGW,Athens International,ATH,215,2023-06-02T05:35:00,2023-06-02T11:10:00,easyJet,8181,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,180.99
13542-2306021520--31869-0-9592-2306022050,13542-2306021520--31869-0-9592-2306022050,London Gatwick,LGW,Athens International,ATH,210,2023-06-02T15:20:00,2023-06-02T20:50:00,SKY express,701,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,150.4
13771-2306020700--31669-0-9592-2306021235,13771-2306020700--31669-0-9592-2306021235,London Luton,LTN,Athens International,ATH,215,2023-06-02T07:00:00,2023-06-02T12:35:00,Wizz Air,4467,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,130.99
13554-2306020635--32480-0-9592-2306021230,13554-2306020635--32480-0-9592-2306021230,London Heathrow,LHR,Athens International,ATH,235,2023-06-02T06:35:00,2023-06-02T12:30:00,British Airways,638,Worldairfares,False,available,3.47,3.138948,4.221116,5.0,4.055688,2.453116,382.18
13542-2306091325--32356-0-9592-2306091910,13542-2306091325--32356-0-9592-2306091910,London Gatwick,LGW,Athens International,ATH,225,2023-06-09T13:25:00,2023-06-09T19:10:00,easyJet,6405,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,164.99
13771-2306090700--31669-0-9592-2306091235,13771-2306090700--31669-0-9592-2306091235,London Luton,LTN,Athens International,ATH,215,2023-06-09T07:00:00,2023-06-09T12:35:00,Wizz Air,4467,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,99.99
13554-2306091635--32756-0-9592-2306092210,13554-2306091635--32756-0-9592-2306092210,London Heathrow,LHR,Athens International,ATH,215,2023-06-09T16:35:00,2023-06-09T22:10:00,Aegean Airlines,603,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,181.4
13771-2306091520--31915-0-9592-2306092100,13771-2306091520--31915-0-9592-2306092100,London Luton,LTN,Athens International,ATH,220,2023-06-09T15:20:00,2023-06-09T21:00:00,Ryanair,7805,Mytrip,False,available,3.33,3.768292,4.032012,4.868988,3.863732,1.7916,105.99
13542-2306091440--32356-0-9592-2306092025,13542-2306091440--32356-0-9592-2306092025,London Gatwick,LGW,Athens International,ATH,225,2023-06-09T14:40:00,2023-06-09T20:25:00,easyJet,6549,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,206.99
13554-2306092035--32480-0-9592-2306100210,13554-2306092035--32480-0-9592-2306100210,London Heathrow,LHR,Athens International,ATH,215,2023-06-09T20:35:00,2023-06-10T02:10:00,British Airways,634,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,267.0
