id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13554-2306091320--32480-0-10413-2306091535,13554-2306091320--32480-0-10413-2306091535,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-09T13:20:00,2023-06-09T15:35:00,British Airways,314,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,331.9
13542-2306090800--32356-0-10413-2306091020,13542-2306090800--32356-0-10413-2306091020,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-09T08:00:00,2023-06-09T10:20:00,easyJet,8403,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,125.99
13542-2306091350--32356-0-10413-2306091610,13542-2306091350--32356-0-10413-2306091610,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-09T13:50:00,2023-06-09T16:10:00,easyJet,8409,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,73.99
13771-2306091520--32356-0-10413-2306091740,13771-2306091520--32356-0-10413-2306091740,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-09T15:20:00,2023-06-09T17:40:00,easyJet,2437,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,51.99
13542-2306091245--31685-0-15083-2306091505,13542-2306091245--31685-0-15083-2306091505,London Gatwick,LGW,Paris Orly,ORY,80,2023-06-09T12:45:00,2023-06-09T15:05:00,Vueling Airlines,8947,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,69.0
13554-2306092100--32480-0-10413-2306092315,13554-2306092100--32480-0-10413-2306092315,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-09T21:00:00,2023-06-09T23:15:00,British Airways,326,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,108.4
13554-2306090620--32677-0-10413-2306090835,13554-2306090620--32677-0-10413-2306090835,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-09T06:20:00,2023-06-09T08:35:00,Air France,1381,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,106.8
13542-2306091900--32356-0-10413-2306092120,13542-2306091900--32356-0-10413-2306092120,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-09T19:00:00,2023-06-09T21:20:00,easyJet,8411,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,54.99
13542-2306091700--32356-0-10413-2306091920,13542-2306091700--32356-0-10413-2306091920,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-09T17:00:00,2023-06-09T19:20:00,easyJet,8455,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,41.99
13771-2306091900--32356-0-10413-2306092120,13771-2306091900--32356-0-10413-2306092120,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-09T19:00:00,2023-06-09T21:20:00,easyJet,2439,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,54.99
13771-2306091235--32356-0-10413-2306091455,13771-2306091235--32356-0-10413-2306091455,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-09T12:35:00,2023-06-09T14:55:00,easyJet,2435,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,63.99
13554-2306091530--32677-0-10413-2306091750,13554-2306091530--32677-0-10413-2306091750,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-09T15:30:00,2023-06-09T17:50:00,Air France,1781,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,136.28
13554-2306091945--32677-0-10413-2306092200,13554-2306091945--32677-0-10413-2306092200,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-09T19:45:00,2023-06-09T22:00:00,Air France,1181,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,96.28
13542-2306091720--32356-0-10413-2306091940,13542-2306091720--32356-0-10413-2306091940,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-09T17:20:00,2023-06-09T19:40:00,easyJet,8405,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,47.99
13542-2306091940--32480-0-15083-2306092200,13542-2306091940--32480-0-15083-2306092200,London Gatwick,LGW,Paris Orly,ORY,80,2023-06-09T19:40:00,2023-06-09T22:00:00,British Airways,8117,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,143.5
13554-2306090900--32677-0-10413-2306091120,13554-2306090900--32677-0-10413-2306091120,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-09T09:00:00,2023-06-09T11:20:00,Air France,1681,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,186.0
13554-2306090705--32480-0-10413-2306090920,13554-2306090705--32480-0-10413-2306090920,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-09T07:05:00,2023-06-09T09:20:00,British Airways,304,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,134.1
13554-2306091130--32677-0-10413-2306091350,13554-2306091130--32677-0-10413-2306091350,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-09T11:30:00,2023-06-09T13:50:00,Air France,1581,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,147.0
13771-2306090605--32356-0-10413-2306090825,13771-2306090605--32356-0-10413-2306090825,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-09T06:05:00,2023-06-09T08:25:00,easyJet,2433,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,93.99
13554-2306091735--32677-0-10413-2306091955,13554-2306091735--32677-0-10413-2306091955,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-09T17:35:00,2023-06-09T19:55:00,Air France,1281,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,128.28
13542-2306161245--31685-0-15083-2306161505,13542-2306161245--31685-0-15083-2306161505,London Gatwick,LGW,Paris Orly,ORY,80,2023-06-16T12:45:00,2023-06-16T15:05:00,Vueling Airlines,8947,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,71.7
13542-2306161940--31685-0-15083-2306162200,13542-2306161940--31685-0-15083-2306162200,London Gatwick,LGW,Paris Orly,ORY,80,2023-06-16T19:40:00,2023-06-16T22:00:00,Vueling Airlines,8945,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,63.0
13554-2306161130--32677-0-10413-2306161350,13554-2306161130--32677-0-10413-2306161350,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-16T11:30:00,2023-06-16T13:50:00,Air France,1581,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,321.2
13771-2306161520--32356-0-10413-2306161740,13771-2306161520--32356-0-10413-2306161740,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-16T15:20:00,2023-06-16T17:40:00,easyJet,2437,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,61.99
13542-2306161350--32356-0-10413-2306161610,13542-2306161350--32356-0-10413-2306161610,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-16T13:50:00,2023-06-16T16:10:00,easyJet,8409,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,103.99
13554-2306161710--32480-0-10413-2306161935,13554-2306161710--32480-0-10413-2306161935,London Heathrow,LHR,Paris Charles de Gaulle,CDG,85,2023-06-16T17:10:00,2023-06-16T19:35:00,British Airways,322,Lycafly,False,available,3.65,3.390208,4.427284,5.0,4.040316,2.7401,169.78
