id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13554-2307072035--32480-0-9592-2307080215|9592-2307090810--32480-0-13554-2307091005,13554-2307072035--32480-0-9592-2307080215,London Heathrow,LHR,Athens International,ATH,220,2023-07-07T20:35:00,2023-07-08T02:15:00,British Airways,634,9592-2307090810--32480-0-13554-2307091005,Athens International,ATH,London Heathrow,LHR,235,2023-07-09T08:10:00,2023-07-09T10:05:00,British Airways,631,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,660.5
13542-2307072205--30972-0-9592-2307080355|9592-2307090915--32756-0-13554-2307091115,13542-2307072205--30972-0-9592-2307080355,London Gatwick,LGW,Athens International,ATH,230,2023-07-07T22:05:00,2023-07-08T03:55:00,Wizz Air UK,5747,9592-2307090915--32756-0-13554-2307091115,Athens International,ATH,London Heathrow,LHR,240,2023-07-09T09:15:00,2023-07-09T11:15:00,Aegean Airlines,600,BudgetAir,False,available,3.25,3.418476,4.263492,4.646996,3.529412,2.126296,345.0
13771-2307071520--31915-0-9592-2307072100|9592-2307091155--32356-0-13542-2307091350,13771-2307071520--31915-0-9592-2307072100,London Luton,LTN,Athens International,ATH,220,2023-07-07T15:20:00,2023-07-07T21:00:00,Ryanair,7805,9592-2307091155--32356-0-13542-2307091350,Athens International,ATH,London Gatwick,LGW,235,2023-07-09T11:55:00,2023-07-09T13:50:00,easyJet,8182,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,316.89
13554-2307071215--32756-0-9592-2307071750|9592-2307091520--32480-0-13554-2307091715,13554-2307071215--32756-0-9592-2307071750,London Heathrow,LHR,Athens International,ATH,215,2023-07-07T12:15:00,2023-07-07T17:50:00,Aegean Airlines,601,9592-2307091520--32480-0-13554-2307091715,Athens International,ATH,London Heathrow,LHR,235,2023-07-09T15:20:00,2023-07-09T17:15:00,British Airways,641,GotoGate,False,available,3.02,3.483496,3.876196,4.680792,3.74032,1.313512,647.99
13554-2307070840--32480-0-9592-2307071435|9592-2307091155--32356-0-13542-2307091350,13554-2307070840--32480-0-9592-2307071435,London Heathrow,LHR,Athens International,ATH,235,2023-07-07T08:40:00,2023-07-07T14:35:00,British Airways,640,9592-2307091155--32356-0-13542-2307091350,Athens International,ATH,London Gatwick,LGW,235,2023-07-09T11:55:00,2023-07-09T13:50:00,easyJet,8182,Expedia,False,available,2.57,2.186284,3.96384,5.0,2.412572,1.69798,622.01
13771-2307070700--30972-0-9592-2307071235|9592-2307091330--32356-0-13542-2307091520,13771-2307070700--30972-0-9592-2307071235,London Luton,LTN,Athens International,ATH,215,2023-07-07T07:00:00,2023-07-07T12:35:00,Wizz Air UK,4467,9592-2307091330--32356-0-13542-2307091520,Athens International,ATH,London Gatwick,LGW,230,2023-07-09T13:30:00,2023-07-09T15:20:00,easyJet,8184,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,374.4
13554-2307072035--32480-0-9592-2307080210|9592-2307091700--32480-0-13554-2307091855,13554-2307072035--32480-0-9592-2307080210,London Heathrow,LHR,Athens International,ATH,215,2023-07-07T20:35:00,2023-07-08T02:10:00,British Airways,634,9592-2307091700--32480-0-13554-2307091855,Athens International,ATH,London Heathrow,LHR,235,2023-07-09T17:00:00,2023-07-09T18:55:00,British Airways,637,Expedia,False,available,2.57,2.186284,3.96384,5.0,2.412572,1.69798,505.18
16574-2307070630--31915-0-9592-2307071205|9592-2307091155--32356-0-13542-2307091350,16574-2307070630--31915-0-9592-2307071205,London Stansted,STN,Athens International,ATH,215,2023-07-07T06:30:00,2023-07-07T12:05:00,Ryanair,15,9592-2307091155--32356-0-13542-2307091350,Athens International,ATH,London Gatwick,LGW,235,2023-07-09T11:55:00,2023-07-09T13:50:00,easyJet,8182,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,354.9
13771-2307070700--30972-0-9592-2307071235|9592-2307092045--32480-0-13554-2307092230,13771-2307070700--30972-0-9592-2307071235,London Luton,LTN,Athens International,ATH,215,2023-07-07T07:00:00,2023-07-07T12:35:00,Wizz Air UK,4467,9592-2307092045--32480-0-13554-2307092230,Athens International,ATH,London Heathrow,LHR,225,2023-07-09T20:45:00,2023-07-09T22:30:00,British Airways,633,lastminute.com,False,available,3.38,3.610956,4.249176,4.974076,3.449644,2.239376,526.99
13542-2307071440--32356-0-9592-2307072025|9592-2307092045--32480-0-13554-2307092230,13542-2307071440--32356-0-9592-2307072025,London Gatwick,LGW,Athens International,ATH,225,2023-07-07T14:40:00,2023-07-07T20:25:00,easyJet,6549,9592-2307092045--32480-0-13554-2307092230,Athens International,ATH,London Heathrow,LHR,225,2023-07-09T20:45:00,2023-07-09T22:30:00,British Airways,633,Expedia,False,available,2.57,2.186284,3.96384,5.0,2.412572,1.69798,523.19
