id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
16574-2306020725--31915-0-13577-2306021015|13577-2306041535--31915-0-16574-2306041820,16574-2306020725--31915-0-13577-2306021015,London Stansted,STN,Lisbon,LIS,170,2023-06-02T07:25:00,2023-06-02T10:15:00,Ryanair,1080,13577-2306041535--31915-0-16574-2306041820,Lisbon,LIS,London Stansted,STN,165,2023-06-04T15:35:00,2023-06-04T18:20:00,Ryanair,1885,GotoGate,False,available,2.96,3.436568,3.812836,4.694636,3.6921,1.222016,410.99
13771-2306021225--32356-0-13577-2306021515|13577-2306041845--32480-0-13554-2306042125,13771-2306021225--32356-0-13577-2306021515,London Luton,LTN,Lisbon,LIS,170,2023-06-02T12:25:00,2023-06-02T15:15:00,easyJet,2461,13577-2306041845--32480-0-13554-2306042125,Lisbon,LIS,London Heathrow,LHR,160,2023-06-04T18:45:00,2023-06-04T21:25:00,British Airways,503,Expedia,False,available,2.5,2.086484,3.912368,5.0,2.335608,1.68242,592.39
13554-2306021245--32480-0-13577-2306021535|13577-2306041615--32356-0-13771-2306041855,13554-2306021245--32480-0-13577-2306021535,London Heathrow,LHR,Lisbon,LIS,170,2023-06-02T12:45:00,2023-06-02T15:35:00,British Airways,518,13577-2306041615--32356-0-13771-2306041855,Lisbon,LIS,London Luton,LTN,160,2023-06-04T16:15:00,2023-06-04T18:55:00,easyJet,2462,Expedia,False,available,2.5,2.086484,3.912368,5.0,2.335608,1.68242,554.74
13554-2306021845--31781-0-13577-2306022125|13577-2306042045--31915-0-16574-2306042330,13554-2306021845--31781-0-13577-2306022125,London Heathrow,LHR,Lisbon,LIS,160,2023-06-02T18:45:00,2023-06-02T21:25:00,TAP Air Portugal,1357,13577-2306042045--31915-0-16574-2306042330,Lisbon,LIS,London Stansted,STN,165,2023-06-04T20:45:00,2023-06-04T23:30:00,Ryanair,1887,Trip.com,False,available,4.02,3.968816,4.536964,4.99268,4.412268,3.160224,472.9
13542-2306022000--32356-0-13577-2306022250|13577-2306040610--31915-0-16574-2306040855,13542-2306022000--32356-0-13577-2306022250,London Gatwick,LGW,Lisbon,LIS,170,2023-06-02T20:00:00,2023-06-02T22:50:00,easyJet,8515,13577-2306040610--31915-0-16574-2306040855,Lisbon,LIS,London Stansted,STN,165,2023-06-04T06:10:00,2023-06-04T08:55:00,Ryanair,1081,Trip.com,False,available,4.02,3.968816,4.536964,4.99268,4.412268,3.160224,340.9
13554-2306020600--31781-0-13577-2306020840|13577-2306041615--32356-0-13771-2306041855,13554-2306020600--31781-0-13577-2306020840,London Heathrow,LHR,Lisbon,LIS,160,2023-06-02T06:00:00,2023-06-02T08:40:00,TAP Air Portugal,1363,13577-2306041615--32356-0-13771-2306041855,Lisbon,LIS,London Luton,LTN,160,2023-06-04T16:15:00,2023-06-04T18:55:00,easyJet,2462,Trip.com,False,available,4.02,3.968816,4.536964,4.99268,4.412268,3.160224,431.9
13554-2306020730--32480-0-13577-2306021015|13577-2306041505--31781-0-13554-2306041745,13554-2306020730--32480-0-13577-2306021015,London Heathrow,LHR,Lisbon,LIS,165,2023-06-02T07:30:00,2023-06-02T10:15:00,British Airways,500,13577-2306041505--31781-0-13554-2306041745,Lisbon,LIS,London Heathrow,LHR,160,2023-06-04T15:05:00,2023-06-04T17:45:00,TAP Air Portugal,1350,GotoGate,False,available,2.96,3.436568,3.812836,4.694636,3.6921,1.222016,574.99
13542-2306021710--32356-0-13577-2306022000|13577-2306040720--32480-0-13554-2306041005,13542-2306021710--32356-0-13577-2306022000,London Gatwick,LGW,Lisbon,LIS,170,2023-06-02T17:10:00,2023-06-02T20:00:00,easyJet,8517,13577-2306040720--32480-0-13554-2306041005,Lisbon,LIS,London Heathrow,LHR,165,2023-06-04T07:20:00,2023-06-04T10:05:00,British Airways,499,Expedia,False,available,2.5,2.086484,3.912368,5.0,2.335608,1.68242,531.39
13554-2306020730--32480-0-13577-2306021015|13577-2306041145--31915-0-16574-2306041430,13554-2306020730--32480-0-13577-2306021015,London Heathrow,LHR,Lisbon,LIS,165,2023-06-02T07:30:00,2023-06-02T10:15:00,British Airways,500,13577-2306041145--31915-0-16574-2306041430,Lisbon,LIS,London Stansted,STN,165,2023-06-04T11:45:00,2023-06-04T14:30:00,Ryanair,1883,GotoGate,False,available,2.96,3.436568,3.812836,4.694636,3.6921,1.222016,516.99
13542-2306021035--31781-0-13577-2306021320|13577-2306042045--32356-0-13542-2306042320,13542-2306021035--31781-0-13577-2306021320,London Gatwick,LGW,Lisbon,LIS,165,2023-06-02T10:35:00,2023-06-02T13:20:00,TAP Air Portugal,1339,13577-2306042045--32356-0-13542-2306042320,Lisbon,LIS,London Gatwick,LGW,155,2023-06-04T20:45:00,2023-06-04T23:20:00,easyJet,8518,Mytrip,False,available,3.42,3.793912,4.10722,4.872396,3.935076,1.95184,576.99
13771-2306021820--32356-0-13577-2306022105|13577-2306042045--32356-0-13542-2306042320,13771-2306021820--32356-0-13577-2306022105,London Luton,LTN,Lisbon,LIS,165,2023-06-02T18:20:00,2023-06-02T21:05:00,easyJet,2463,13577-2306042045--32356-0-13542-2306042320,Lisbon,LIS,London Gatwick,LGW,155,2023-06-04T20:45:00,2023-06-04T23:20:00,easyJet,8518,easyJet,True,available,4.56,4.822284,4.738864,5.0,4.720652,3.945756,361.74
13771-2306021225--32356-0-13577-2306021515|13577-2306041535--31915-0-16574-2306041820,13771-2306021225--32356-0-13577-2306021515,London Luton,LTN,Lisbon,LIS,170,2023-06-02T12:25:00,2023-06-02T15:15:00,easyJet,2461,13577-2306041535--31915-0-16574-2306041820,Lisbon,LIS,London Stansted,STN,165,2023-06-04T15:35:00,2023-06-04T18:20:00,Ryanair,1885,Trip.com,False,available,4.02,3.968816,4.536964,4.99268,4.412268,3.160224,443.0
13542-2306021035--31781-0-13577-2306021320|13577-2306040720--32480-0-13554-2306041005,13542-2306021035--31781-0-13577-2306021320,London Gatwick,LGW,Lisbon,LIS,165,2023-06-02T10:35:00,2023-06-02T13:20:00,TAP Air Portugal,1339,13577-2306040720--32480-0-13554-2306041005,Lisbon,LIS,London Heathrow,LHR,165,2023-06-04T07:20:00,2023-06-04T10:05:00,British Airways,499,Expedia,False,available,2.5,2.086484,3.912368,5.0,2.335608,1.68242,704.67
